Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
3191.9,-33.78396953702462,107.0205701886229
3196.8,-33.52085175531371,109.914395280036
3201.7,-34.03082801519561,108.4466462499727
3206.6,-33.93599292620885,110.1724325189677
3211.5,-33.26189614382059,107.4730742248853
3216.4,-34.30645575566768,108.5944112077178
3221.3,-33.98865313455615,104.2739198097397
3226.2,-33.84725881366072,109.315889605239
3231.1,-34.28995473219829,104.5747106135814
3236,-33.10017914487971,104.3788134239061
3240.9,-32.94069515503591,104.3372801930715
3245.8,-34.71492082797649,96.82932192045766
3250.7,-33.86973779911457,105.938786669555
3255.6,-33.22513263815034,101.7938871695306
3260.5,-33.65077686457786,98.89198165859816
3265.4,-34.1904323431605,107.4267778793788
3270.3,-34.15431481556474,100.983292843831
3275.2,-33.7530693926726,104.4896560481215
3280.1,-34.327263358859,110.2611099257278
3285,-34.3176848005489,107.9352529429607
3289.9,-33.77627550984763,107.4454397566852
3294.8,-33.96695958331998,95.11730986792475
3299.7,-35.89676902110883,104.0067756469008
3304.6,-34.99327202296556,106.9338921268295
3309.5,-35.15795166242214,95.4908818762882
3314.4,-32.88938502380492,91.95522662496933
3319.3,-34.45086516464183,100.603167671912
3324.2,-34.56269164467965,100.3634322809497
3329.1,-34.99071887845665,93.13641157589687
3334,-34.79074376290021,101.0431891897715
3338.9,-35.07064734713057,98.79240659010685
3343.8,-34.77846123143744,96.40211407125614
3348.7,-34.02532055162563,101.7388637917726
3353.6,-33.91292332869514,99.64849520364271
3358.5,-34.90672818090143,97.12326723876441
3363.4,-35.90974510927374,94.82687826661061
3368.3,-34.32875110152195,102.0144157415877
3373.2,-34.3420908650707,97.96116678712167
3378.1,-34.9183469842802,99.28718992850384
3383,-34.92849704390562,100.4504158395148
3387.9,-34.81526079371334,97.53189127216447
3392.8,-34.12923312997983,103.3809723713472
3397.7,-34.10042041498912,97.07679229830526
3402.6,-35.09900118594128,99.12823353935214
3407.5,-34.58791521762293,96.09506296048515
3412.4,-35.31062726996039,93.57053694085459
3417.3,-34.97655689218186,92.2422461895693
3422.2,-35.9056135679525,90.24645942853476
3427.1,-35.13131821275411,94.03545141349176
3432,-35.59329214193932,99.77034659744329
3436.9,-34.92283133670706,95.27653025967436
3441.8,-36.71396206796993,97.76696807739825
3446.7,-33.70955431063162,99.11797204061162
3451.6,-34.47146069585482,99.66202661387246
3456.5,-35.03999156899953,95.62813286323212
3461.4,-34.14523572752228,88.24200282352949
3466.3,-34.71900732889263,91.70688448699161
3471.2,-36.12390546242057,97.69617211329499
3476.1,-34.96347153680924,94.09820077218512
3481,-34.80276161667518,97.05071764006863
3485.9,-37.39214823543789,88.35380941690919
3490.8,-36.07309826016354,90.89067822243044
3495.7,-37.58445344842708,90.80909936077251
3500.6,-35.57475927031578,85.98581448500795
3505.5,-35.82663682425859,87.22855398515297
3510.4,-34.71910760008785,90.14629514397114
3515.3,-35.31532227279615,94.30302299301233
3520.2,-35.9413119723549,91.37385545904139
3525.1,-36.69768052052528,93.29142449617706
3530,-35.7014630659766,93.74712543509276
3534.9,-36.32838197545446,97.63520223492037
3539.8,-36.53315905416861,86.22485752494526
3544.7,-35.27725062156296,94.65437835791934
3549.6,-34.81375263886844,93.9427988295559
3554.5,-35.64076139243146,88.32737741345507
3559.4,-36.59482824128516,94.31154437683067
3564.3,-36.21411635984174,89.73482384329621
3569.2,-35.17403992927711,85.65093211516192
3574.1,-36.09841020518417,90.86876120751975
3579,-37.93862165021095,96.63061141135606
3583.9,-36.75415233283165,88.90708381459901
3588.8,-35.77290898400611,91.41771027926296
3593.7,-36.32718867585084,81.85773751027887
3598.6,-37.42133698708117,89.72228334782955
3603.5,-36.28548859372791,91.16775477881566
3608.4,-37.37276782694023,95.26397064919281
3613.3,-36.45812262962955,85.46394535270971
3618.2,-36.23639790750661,83.33570265145069
3623.1,-37.52566285601619,88.16326750718352
3628,-36.9078498676327,82.45918401407232
3632.9,-37.04941708674811,86.6818353293304
3637.8,-36.73923739744885,82.52102034926276
3642.7,-37.00208073659547,75.44316292578878
3647.6,-36.73809172518237,85.53346466139324
3652.5,-37.73275062747349,86.58527276728633
3657.4,-37.47774106635236,78.11350125270349
3662.3,-37.55624555770627,88.29579537155927
3667.2,-36.89226242537163,79.20756926205803
3672.1,-36.2701484688718,78.56286920714874
3677,-37.74521146292741,78.40662234185646
3681.9,-36.41948030346296,84.37787893893619
3686.8,-37.90649878077002,76.71752284901586
3691.7,-37.26566460414082,81.03561632988152
3696.6,-37.65259358133063,81.08021456468489
3701.5,-36.2816395878316,84.50136723728711
3706.4,-37.09988229429781,89.10577000333365
3711.3,-36.54729043893631,74.11246408401945
3716.2,-36.48870942560514,80.22815770502231
3721.1,-39.07728812315847,72.86727445831062
3726,-38.22507339010124,86.98095701541973
3730.9,-36.75455101133288,77.29658931335337
3735.8,-38.64839585095122,79.75338017532818
3740.7,-37.9964429005405,81.33488368354494
3745.6,-37.03470710266897,80.80511992520169
3750.5,-37.71921545323924,84.79002398869841
3755.4,-38.97100154725089,76.09766638619158
3760.3,-37.91360031923403,80.81804693579923
3765.2,-36.41013105674599,73.72173214293123
3770.1,-37.68728047426349,83.44132880068518
3775,-38.30192027743768,75.26082974487417
3779.9,-38.78235899125562,83.22126833953213
3784.8,-37.00013179882816,74.55976260741751
3789.7,-37.91285631208592,73.25313111947352
3794.6,-39.68834471041695,78.07679008382179
3799.5,-37.87030040485539,78.27941284321952
3804.4,-38.87942886569833,76.34907593922222
3809.3,-38.12608236532758,74.31400905436655
3814.2,-37.09132346613779,74.0944146516985
3819.1,-37.75331267481214,72.38732633008468
3824,-37.91615044524734,75.22414333828753
3828.9,-38.54601870243937,61.22973528008494
3833.8,-39.08146327650754,76.23213517389058
3838.7,-38.28176187454166,71.37900853157758
3843.6,-40.44756238453382,75.54870156845431
3848.5,-38.88025137042869,75.06353904235856
3853.4,-40.39575376866088,83.3658906957551
3858.3,-38.89519030411888,86.9984503257603
3863.2,-39.57120774847911,73.83722424378709
3868.1,-38.11773457062608,77.69108745975396
3873,-39.05447610435647,77.74100200431928
3877.9,-38.81328278492958,71.20707474454278
3882.8,-40.50036540416409,61.57146326802413
3887.7,-38.88793749981814,74.05619424297333
3892.6,-39.72346524873701,73.21772374719504
3897.5,-39.28722895170887,79.28488128596354
3902.4,-38.64597776254176,68.33076498496644
3907.3,-39.9943084706126,71.43368616449595
3912.2,-39.28521607749883,70.02951772042718
3917.1,-38.11655695016182,77.43886463938796
3922,-39.62645579735265,68.48024467071532
3926.9,-39.48335431072539,73.54628680920844
3931.8,-40.02629726258048,65.65225201164901
3936.7,-40.28279586975094,65.29961237229662
3941.6,-39.51050943941048,68.88173923131922
3946.5,-40.0926251641315,64.09884772655032
3951.4,-40.98214083661692,70.63169519253756
3956.3,-39.93464733133295,72.62872677616072
3961.2,-39.44451749953669,64.43122677949992
3966.1,-38.85022593073666,65.51459907227013
3971,-39.62741866784165,66.10178430864241
3975.9,-39.33823580782707,78.24454401201427
3980.8,-41.77578981259447,58.95823564926938
3985.7,-41.53856224560101,60.35580531804388
3990.6,-38.8707034768916,75.84480964354502
3995.5,-39.77802876344413,74.38914485196209
4000.4,-40.70855138965922,63.28922444930312
4005.3,-39.20435690448454,70.99031290536107
4010.2,-41.17432384659006,68.05940370673682
4015.1,-40.25231264623203,61.80000128834297
4020,-38.73523727623051,59.71163957331102
4024.9,-41.56974062207125,79.07839456878366
4029.8,-40.33028478326486,58.75315115836482
4034.7,-39.76951673788791,57.31902051714309
4039.6,-41.89651553628933,62.86046439479809
4044.5,-40.79279357115507,52.79931517031927
4049.4,-41.10394789585942,53.47082470942676
4054.3,-39.6969070042779,61.03254283129104
4059.2,-41.38756052258137,71.17514391375236
4064.1,-41.68379423695757,65.37867780927445
4069,-40.81499005316462,57.07431586787978
4073.9,-40.6833003393314,55.41095180306911
4078.8,-41.81620166719206,61.97132264719826
4083.7,-41.41583702753613,60.01303905889223
4088.6,-40.48457451759366,60.11016164728117
4093.5,-42.24220172578936,54.16785203688431
4098.400000000001,-42.2698072006473,61.65116119141413
4103.3,-41.09064483600396,62.87960249684191
4108.2,-40.67402625346831,52.79647465443705
4113.1,-42.56796705830428,52.67336171598582
4118,-42.42788688770158,68.26994839650226
4122.900000000001,-41.91572195361537,58.41886065382194
4127.8,-41.46412821416513,65.31488882700879
4132.7,-41.46011438827331,62.35130299772749
4137.6,-42.09398067974113,44.71169344600773
4142.5,-41.29136355740037,55.0506055557173
4147.400000000001,-40.90726866267363,53.46179059595222
4152.3,-42.03605411838921,64.33603392191787
4157.2,-42.44758194256662,58.78104424673494
4162.1,-42.42666001514139,54.78674272606001
4167,-42.08637985166419,59.5253980638156
4171.900000000001,-42.03979607110804,64.70750297268125
4176.8,-42.42392377605686,53.45552515527535
4181.7,-43.52080681188045,53.26326775744128
4186.6,-41.85183519030028,75.07698469935559
4191.5,-42.94596758614342,63.19869387794905
4196.4,-43.7464806386872,64.9386121977073
4201.3,-42.29703578799484,65.60987085357905
4206.2,-43.449576629154,59.07245196529259
4211.1,-41.85088166201331,53.67682247452569
4216,-43.86917734403851,51.80863420631192
4220.9,-44.16518156345732,59.74627577895114
4225.8,-43.26458369896094,56.65480204248524
4230.7,-42.8883200556039,48.54461402114219
4235.6,-44.20963804902612,50.71218175200863
4240.5,-43.99185000911402,51.18549082085394
4245.4,-44.08295097852861,43.86322280911622
4250.3,-42.30523202742165,46.2203351420615
4255.2,-44.20498404094776,41.68914180288698
4260.1,-43.28999743239321,49.35896276168956
4265,-44.22429456220964,53.06921631452544
4269.9,-42.59987434985879,54.69161403391611
4274.8,-42.90133170047913,49.23110257134824
4279.7,-43.61060173106367,47.65624239285152
4284.6,-44.55012100224884,46.05363473862521
4289.5,-44.07573728228436,48.2872763568416
4294.4,-43.75850131518313,54.00045262368144
4299.3,-44.2686449534026,52.91657655507709
4304.2,-45.47702532475917,42.75168787700825
4309.1,-44.41237944489938,49.34061308915089
4314,-46.19434084926189,47.20264556939696
4318.9,-43.3936978529151,42.42352602196853
4323.8,-45.94289581499125,48.40208968552913
4328.7,-45.96155196746541,51.45659054467492
4333.6,-44.59066066665933,58.44494127243723
4338.5,-47.81806423730225,54.16564040968116
4343.4,-46.4068961007197,61.33266111609139
4348.3,-44.06115174438231,49.93352412251485
4353.2,-45.5499953063707,66.45055613394591
4358.1,-44.87717921034512,31.1805375882725
4363,-46.50752954659671,38.72575788313389
4367.9,-45.4566264890183,44.05919429775082
4372.8,-46.71458863013989,36.43925853892581
4377.7,-45.93596770584298,53.58423288765482
4382.6,-46.66323668162071,62.81147784757954
4387.5,-46.73121432909457,51.82225460983704
4392.4,-45.22783156015229,47.09995486088111
4397.3,-46.18842473276889,42.48751621976569
4402.2,-46.65647785551957,60.08421386353051
4407.1,-46.04553465293701,52.32071025837196
4412,-45.63604931954291,33.93202079600401
4416.9,-45.53303349935612,37.42694452906996
4421.8,-46.74522608556879,54.39964355150214
4426.7,-45.77516390770451,33.0198631821894
4431.6,-44.94869033034944,52.04071929540926
4436.5,-47.71939915524818,38.23464333718938
4441.4,-46.3807879806719,42.82829951223874
4446.3,-46.81458178491162,39.09628030627987
4451.2,-46.27789941283125,35.60337122935964
4456.1,-48.66347359896625,40.83464450230493
4461,-47.23945768611707,52.01159629425979
4465.9,-44.89638584574156,25.55247727206018
4470.8,-46.48674033423019,40.66940834999957
4475.7,-48.43039261929355,51.22439652806575
4480.6,-46.41539677434708,38.80869791956952
4485.5,-45.30629365458654,55.35595529151324
4490.4,-52.07486656482829,38.15559752682587
4495.3,-49.27640593677361,54.4717482443823
4500.2,-47.49629357905363,33.25853837952934
4505.1,-49.98502266381233,44.22937716213085
4510,-49.87955738449335,49.31259129234214
4514.9,-45.67847024610219,46.74073938944102
4519.8,-46.2570865980984,42.0815678818029
4524.7,-50.77744265955651,43.16505429140683
4529.6,-46.48240422364509,40.06759530037991
4534.5,-47.80795713027204,13.01791097073475
4539.4,-49.2298308888446,38.276127548829
4544.3,-46.16532786848858,43.61593049577333
4549.2,-48.80127506622782,59.98861828590379
4554.1,-50.52474219133435,19.82238081877785
4559,-51.56155305131092,6.086638516083298
4563.9,-48.36978451570246,47.69533411029948
4568.8,-46.49636917094909,32.68599052647653
4573.7,-49.51784503382981,23.42461442017164
4578.6,-47.63381316174495,53.58947173400797
4583.5,-46.93400786087737,38.13946487280193
4588.4,-50.737503817942,36.33424890669845
4593.3,-46.34830122105945,35.9954037191473
4598.2,-49.4089520779182,43.48639986685029
4603.1,-49.89996428414567,17.28971777234318
4608,-47.47900999183541,29.86899790796181
4612.9,-53.03256269821028,9.970915525411083
4617.8,-49.96434036709929,29.00545781245405
4622.7,-51.88362936533591,45.82937853195079
4627.6,-50.13092914767822,42.72423704060625
4632.5,-55.54021104434915,53.64452995308098
4637.4,-54.23252437325209,22.71919064166241
4642.3,-49.3171026465895,26.54165687261006
4647.2,-51.8666632293819,21.09182400494634
4652.1,-51.28294628547846,27.11405546208423
4657,-50.10912404633515,23.27594515305911
4661.9,-51.34707223668113,25.57483406784317
4666.8,-48.90137399982625,29.9199674335413
4671.7,-51.07442319677799,29.38609605767516
4676.6,-51.58078121998312,37.21532960766454
4681.5,-51.64867867786502,28.34043070618759
4686.4,-50.61640215940123,52.21355095677337
4691.3,-50.55452672703063,44.84637353233617
4696.2,-49.78547216191419,40.17527480719621
4701.1,-51.33020905298567,14.92844721353892
4706,-53.56657347202999,37.67749138104024
4710.9,-49.17052387681033,25.64120915854704
4715.8,-50.36095473436362,22.390092728317
4720.7,-57.43343390254644,21.53919748928458
4725.6,-54.14898898268811,32.47215910251069
4730.5,-49.74221161646697,-3.008293143539674
4735.4,-51.78017682177648,35.64645626575003
4740.3,-58.84049413522003,75.29257788429305
4745.2,-54.61058730681796,3.506310858009094
4750.1,-52.01724755297639,11.88311868900806
4755,-56.0613499998648,78.74546925098831
4759.9,-56.88843605677999,-9.691893936704588
4764.8,-51.38536830979266,21.75717480003249
4769.7,-54.12878928005771,47.43609236782856
4774.6,-50.51644149924702,34.31493811751757
4779.5,-61.45718914546168,47.0631776666156
4784.4,-51.40707646764021,22.81902267390956
4789.3,-55.79674276444032,43.24056292227841
4794.2,-54.84930955866033,23.1726196150976
4799.1,-63.62058447636678,123.2559217799486
4804,-61.27645119657971,131.1932997683249
4808.9,-60.5394720370012,-54.92757241063643
4813.8,-58.75730298138232,-26.49984246311772
4818.7,-55.99225521562389,92.15911477994297
4823.6,-57.59452844326431,-0.2319633874881646
4828.5,-59.79669713423487,75.41625620880473
4833.4,-64.71145713330745,-58.53846501113128
4838.3,-51.64471413819555,67.62744899527263
4843.2,-51.83050532814497,-12.42999067705651
4848.1,-55.98283954772499,67.30020292035218
4853,-68.29785991878063,52.5392976869419
4857.9,-55.82248079337619,-24.37143735004982
4862.8,-60.68227885534917,57.81715223763287
4867.7,-78.66876332201679,-159.3440072349954
4872.6,-68.83415555763703,23.50067137945274
4877.5,-61.35305396094741,-8.378118304822863
4882.4,-53.44180212520527,65.5891976582171
4887.3,-61.7676929354009,26.14942251652545
4892.2,-67.45842605083743,4.603423500480829
4897.1,-62.22686342203637,80.44480414405922
4902,-66.87358448767534,-8.969880535396172
4906.9,-59.40996733265533,66.24938862085075
4911.8,-52.18096807991792,47.47960802274983
4916.7,-71.4392524680237,-45.52197136638387
4921.6,-72.92221731473168,-161.048804142608
4926.5,-59.48899944639302,81.68059342146643
4931.4,-54.16012222458946,-4.41193770281939
4936.3,-70.56430222434535,-167.1549737240777
4941.2,-60.80756029686739,-99.2675342732915
4946.1,-56.35577486748302,-14.60536546929256
4951,-59.06295692545711,-50.07996800848633
4955.9,-61.16829423355536,-87.54682089960401
4960.8,-64.58404864659821,-72.46785398408538
4965.7,-64.12874330901519,27.20490939356775
4970.6,-55.53420572658592,-92.67688222902893
4975.5,-67.93589613554195,-8.47596363453377
4980.4,-64.5857264373785,-30.11024808654865
4985.3,-54.20060955577171,152.1292836331763
4990.2,-65.97375039559336,-94.641693861848
4995.1,-59.03857084752368,-162.9812751471599
5000,-65.21356632648002,82.56055289109577
